FID,country,area,location,site_code,site_name,old_site_codes,latitude,longitude,realm,province,ecoregion,lat_zone,programs,geom
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5478,Australia,Tasmania,Flinders Island,TAS398,Inner Sister East,2107,-39.7,147.94,Temperate Australasia,Southeast Australian Shelf,Cape Howe,Temperate,ATRC,POINT (147.94 -39.7)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5477,Indonesia,Banda Archipelago,Banda Sea,BA7,Kanar Yapas,,-5.3,132,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (132 -5.3)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5476,Australia,Tasmania,Flinders Island,TAS397,Inner Sister Passage,2106,-39.7,147.94,Temperate Australasia,Southeast Australian Shelf,Cape Howe,Temperate,ATRC,POINT (147.94 -39.7)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5475,Australia,Tasmania,Flinders Island,TAS376,Badger Island,2113,-40.3,147.89,Temperate Australasia,Southeast Australian Shelf,Cape Howe,Temperate,ATRC,POINT (147.89 -40.3)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5474,Australia,Tasmania,Flinders Island,TAS384,South Pascoe Island,2110,-39.96,147.76,Temperate Australasia,Southeast Australian Shelf,Cape Howe,Temperate,ATRC,POINT (147.76 -39.96)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5473,Australia,Tasmania,Flinders Island,TAS77,Port Davies,FI4,-40,147.88,Temperate Australasia,Southeast Australian Shelf,Cape Howe,Temperate,RLS,POINT (147.88 -40)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5472,Indonesia,Banda Archipelago,Banda Sea,BA3,Pulau Kurkap,,-4.54,131.78,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (131.78 -4.54)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5471,Australia,Tasmania,Bicheno,TAS289,South of Bicheno,1308,-41.9,148.31,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,ATRC,POINT (148.31 -41.9)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5470,Australia,Tasmania,Bicheno,BI-S4,"Blow Hole, Bicheno",1301,-41.88,148.31,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,ATRC,POINT (148.31 -41.88)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-546f,Australia,Tasmania,Flinders Island,TAS78,PortDavies3,FI6,-40,147.87,Temperate Australasia,Southeast Australian Shelf,Cape Howe,Temperate,RLS,POINT (147.87 -40)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-546e,Australia,Tasmania,Flinders Island,TAS76,Bird Island,FI8,-40.01,147.87,Temperate Australasia,Southeast Australian Shelf,Cape Howe,Temperate,RLS,POINT (147.87 -40.01)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-546d,Indonesia,Banda Archipelago,Banda Sea,BA4,Pulau Tioor NW,,-4.72,131.73,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (131.73 -4.72)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-546c,Australia,Tasmania,Tasmania - South East,TAS195,Boulder Beach,1714,-43,147.95,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,ATRC,POINT (147.95 -43)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-546b,Indonesia,Banda Archipelago,Banda Sea,BA2,Pulau Baam NW,,-4.59,131.69,Central Indo-Pacific,Western Coral Triangle,Banda Sea,Tropical,RLS,POINT (131.69 -4.59)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-546a,Australia,Tasmania,Bicheno,BI-S3,Waubs Bay,1303,-41.87,148.3,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,ATRC,POINT (148.3 -41.87)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5469,Australia,Tasmania,Flinders Island,TAS74,Wybalenna Is,FI3,-40.02,147.85,Temperate Australasia,Southeast Australian Shelf,Cape Howe,Temperate,RLS,POINT (147.85 -40.02)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5468,Australia,Tasmania,Tasmania - South East,TAS120,Fortescue central,,-43.13,147.96,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,RLS,POINT (147.96 -43.13)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5467,American Samoa,Olosega,American Samoa,PAC30,Ofu National Park,,-14.18,-169.66,Eastern Indo-Pacific,Central Polynesia,Samoa Islands,Tropical,RLS,POINT (-169.66 -14.18)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5466,American Samoa,Olosega,American Samoa,PAC29,Ofu Harbour entrance N,,-14.16,-169.68,Eastern Indo-Pacific,Central Polynesia,Samoa Islands,Tropical,RLS,POINT (-169.68 -14.16)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5465,American Samoa,Olosega,American Samoa,PAC33,Ofu Harbour,,-14.16,-169.68,Eastern Indo-Pacific,Central Polynesia,Samoa Islands,Tropical,RLS,POINT (-169.68 -14.16)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5464,American Samoa,Olosega,American Samoa,PAC31,Foisa Island S Rock,,-14.17,-169.69,Eastern Indo-Pacific,Central Polynesia,Samoa Islands,Tropical,RLS,POINT (-169.69 -14.17)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5463,American Samoa,Olosega,American Samoa,PAC26,Ofu Harbour entrance S,,-14.16,-169.69,Eastern Indo-Pacific,Central Polynesia,Samoa Islands,Tropical,RLS,POINT (-169.69 -14.16)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5462,American Samoa,Olosega,American Samoa,PAC28,Foisia Island W,,-14.17,-169.69,Eastern Indo-Pacific,Central Polynesia,Samoa Islands,Tropical,RLS,POINT (-169.69 -14.17)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5461,American Samoa,Olosega,American Samoa,PAC32,Foisa Island S,,-14.17,-169.69,Eastern Indo-Pacific,Central Polynesia,Samoa Islands,Tropical,RLS,POINT (-169.69 -14.17)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5460,American Samoa,Olosega,American Samoa,PAC27,Foisia Island N,,-14.16,-169.69,Eastern Indo-Pacific,Central Polynesia,Samoa Islands,Tropical,RLS,POINT (-169.69 -14.16)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-545f,American Samoa,Tutuila,American Samoa,PAC42,Pago Pago Harbour east,,-14.28,-170.67,Eastern Indo-Pacific,Central Polynesia,Samoa Islands,Tropical,RLS,POINT (-170.67 -14.28)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-545e,American Samoa,Tutuila,American Samoa,PAC43,Pago Pago Harbour west,,-14.28,-170.67,Eastern Indo-Pacific,Central Polynesia,Samoa Islands,Tropical,RLS,POINT (-170.67 -14.28)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-545d,American Samoa,Rose Atoll,American Samoa,PAC41,Rose Atoll north point,,-14.53,-168.16,Eastern Indo-Pacific,Central Polynesia,Samoa Islands,Tropical,RLS,POINT (-168.16 -14.53)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-545c,American Samoa,Rose Atoll,American Samoa,PAC40,Rose Atoll passage outlet N,,-14.53,-168.16,Eastern Indo-Pacific,Central Polynesia,Samoa Islands,Tropical,RLS,POINT (-168.16 -14.53)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-545b,American Samoa,Rose Atoll,American Samoa,PAC34,Rose Atoll entrance,,-14.53,-168.16,Eastern Indo-Pacific,Central Polynesia,Samoa Islands,Tropical,RLS,POINT (-168.16 -14.53)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-545a,American Samoa,Rose Atoll,American Samoa,PAC38,Rose Atoll entrance bommie,,-14.54,-168.15,Eastern Indo-Pacific,Central Polynesia,Samoa Islands,Tropical,RLS,POINT (-168.15 -14.54)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5459,American Samoa,Rose Atoll,American Samoa,PAC39,Rose Atoll bommie 4,,-14.54,-168.16,Eastern Indo-Pacific,Central Polynesia,Samoa Islands,Tropical,RLS,POINT (-168.16 -14.54)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5458,American Samoa,Rose Atoll,American Samoa,PAC36,Rose Atoll bommie 2 wreck,,-14.55,-168.16,Eastern Indo-Pacific,Central Polynesia,Samoa Islands,Tropical,RLS,POINT (-168.16 -14.55)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5457,Australia,Christmas Island,Christmas Island,CI4,Cultural Centre,,-10.42,105.67,Central Indo-Pacific,Java Transitional,Cocos-Keeling/Christmas Island,Tropical,RLS,POINT (105.67 -10.42)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5456,American Samoa,Rose Atoll,American Samoa,PAC37,Rose Atoll bommie 3,,-14.54,-168.16,Eastern Indo-Pacific,Central Polynesia,Samoa Islands,Tropical,RLS,POINT (-168.16 -14.54)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5455,Australia,Christmas Island,Christmas Island,CI1,Flying Fish Cove Boat Ramp,,-10.43,105.67,Central Indo-Pacific,Java Transitional,Cocos-Keeling/Christmas Island,Tropical,RLS,POINT (105.67 -10.43)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5454,Australia,Tasmania,Tasmania - North East ,TAS292,St Helens Island,1901,-41.34,148.34,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,ATRC,POINT (148.34 -41.34)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5453,American Samoa,Rose Atoll,American Samoa,PAC35,Rose Atoll bommie 1 wreck,,-14.55,-168.16,Eastern Indo-Pacific,Central Polynesia,Samoa Islands,Tropical,RLS,POINT (-168.16 -14.55)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5452,Antarctica,Graham Land Antarctica,Antarctica,ANT5,Wharf,,-67.57,-68.13,Southern Ocean,Scotia Sea,Antarctic Peninsula,Polar,RLS,POINT (-68.13 -67.57)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5451,Antarctica,Graham Land Antarctica,Antarctica,ANT3,Couth Cove End Runway,,-67.57,-68.13,Southern Ocean,Scotia Sea,Antarctic Peninsula,Polar,RLS,POINT (-68.13 -67.57)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5450,Antarctica,Graham Land Antarctica,Antarctica,ANT4,End Runway,,-67.57,-68.13,Southern Ocean,Scotia Sea,Antarctic Peninsula,Polar,RLS,POINT (-68.13 -67.57)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-544f,Antarctica,Graham Land Antarctica,Antarctica,ANT1,South Cove South of T310m,,-67.57,-68.13,Southern Ocean,Scotia Sea,Antarctic Peninsula,Polar,RLS,POINT (-68.13 -67.57)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-544e,Antarctica,Graham Land Antarctica,Antarctica,ANT2,South Cove South,,-67.57,-68.13,Southern Ocean,Scotia Sea,Antarctic Peninsula,Polar,RLS,POINT (-68.13 -67.57)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-544d,Antarctica,Graham Land Antarctica,Antarctica,ANT9,Anchorage Wall,,-67.6,-68.19,Southern Ocean,Scotia Sea,Antarctic Peninsula,Polar,RLS,POINT (-68.19 -67.6)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-544c,Antarctica,Graham Land Antarctica,Antarctica,ANT8,Shacks crack,,-67.55,-68.2,Southern Ocean,Scotia Sea,Antarctic Peninsula,Polar,RLS,POINT (-68.2 -67.55)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-544b,Antarctica,Graham Land Antarctica,Antarctica,ANT7,Trovall,,-67.6,-68.21,Southern Ocean,Scotia Sea,Antarctic Peninsula,Polar,RLS,POINT (-68.21 -67.6)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-544a,Argentina,Chubut,Argentinian Gulfs,ARG1,San Roman,,-42.26,-64.23,Temperate South America,Magellanic,North Patagonian Gulfs,Temperate,RLS,POINT (-64.23 -42.26)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5449,Argentina,Chubut,Argentinian Gulfs,ARG4,Colombo,,-42.63,-64.24,Temperate South America,Magellanic,North Patagonian Gulfs,Temperate,RLS,POINT (-64.24 -42.63)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5448,Argentina,Chubut,Argentinian Gulfs,ARG2,Pafer,,-42.63,-64.26,Temperate South America,Magellanic,North Patagonian Gulfs,Temperate,RLS,POINT (-64.26 -42.63)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5447,Argentina,Chubut,Argentinian Gulfs,ARG3,PNU,,-42.62,-64.28,Temperate South America,Magellanic,North Patagonian Gulfs,Temperate,RLS,POINT (-64.28 -42.62)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5446,Argentina,Chubut,Argentinian Gulfs,ARG9,El Pedral,,-42.95,-64.43,Temperate South America,Magellanic,North Patagonian Gulfs,Temperate,RLS,POINT (-64.43 -42.95)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5445,Argentina,Chubut,Argentinian Gulfs,ARG8,El Bosque,,-42.94,-64.46,Temperate South America,Magellanic,North Patagonian Gulfs,Temperate,RLS,POINT (-64.46 -42.94)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5444,Argentina,Chubut,Argentinian Gulfs,ARG10,Los Bollones,,-42.93,-64.5,Temperate South America,Magellanic,North Patagonian Gulfs,Temperate,RLS,POINT (-64.5 -42.93)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5443,Argentina,Chubut,Argentinian Gulfs,ARG7,Sitio Top Secret,,-42.77,-64.94,Temperate South America,Magellanic,North Patagonian Gulfs,Temperate,RLS,POINT (-64.94 -42.77)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5442,Argentina,Chubut,Argentinian Gulfs,ARG6,Punta Este,,-42.78,-64.95,Temperate South America,Magellanic,North Patagonian Gulfs,Temperate,RLS,POINT (-64.95 -42.78)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5441,Argentina,Chubut,Argentinian Gulfs,ARG5,Wreck Mirralles,,-42.77,-64.97,Temperate South America,Magellanic,North Patagonian Gulfs,Temperate,RLS,POINT (-64.97 -42.77)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5440,Argentina,Rio Negro,Argentinian Gulfs,ARG13,Alejos Crack,,-41.94,-65.06,Temperate South America,Magellanic,North Patagonian Gulfs,Temperate,RLS,POINT (-65.06 -41.94)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-543f,Argentina,Rio Negro,Argentinian Gulfs,ARG11,Punta la Islita,,-41.96,-65.06,Temperate South America,Magellanic,North Patagonian Gulfs,Temperate,RLS,POINT (-65.06 -41.96)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-543e,Argentina,Rio Negro,Argentinian Gulfs,ARG12,La Islita,,-41.95,-65.06,Temperate South America,Magellanic,North Patagonian Gulfs,Temperate,RLS,POINT (-65.06 -41.95)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-543d,Australia,Christmas Island,Christmas Island,CI9,Ethel Beach,,-10.46,105.71,Central Indo-Pacific,Java Transitional,Cocos-Keeling/Christmas Island,Tropical,RLS,POINT (105.71 -10.46)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-543c,Australia,Christmas Island,Christmas Island,CI12,Ethel Beach W,,-10.46,105.71,Central Indo-Pacific,Java Transitional,Cocos-Keeling/Christmas Island,Tropical,RLS,POINT (105.71 -10.46)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-543b,Australia,Christmas Island,Christmas Island,CI5,The Tanks,,-10.42,105.67,Central Indo-Pacific,Java Transitional,Cocos-Keeling/Christmas Island,Tropical,RLS,POINT (105.67 -10.42)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-543a,Australia,Christmas Island,Christmas Island,CI2,Phosphate Wharf,,-10.43,105.67,Central Indo-Pacific,Java Transitional,Cocos-Keeling/Christmas Island,Tropical,RLS,POINT (105.67 -10.43)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5439,Australia,Christmas Island,Christmas Island,CI10,Isabel Beach,,-10.42,105.67,Central Indo-Pacific,Java Transitional,Cocos-Keeling/Christmas Island,Tropical,RLS,POINT (105.67 -10.42)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5438,Australia,Christmas Island,Christmas Island,CI11,FFC Wharf,,-10.43,105.67,Central Indo-Pacific,Java Transitional,Cocos-Keeling/Christmas Island,Tropical,RLS,POINT (105.67 -10.43)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5437,Australia,Christmas Island,Christmas Island,CI14,Flying Fish Cove CI,"NT1,KT24",-10.43,105.67,Central Indo-Pacific,Java Transitional,Cocos-Keeling/Christmas Island,Tropical,RLS,POINT (105.67 -10.43)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5436,Australia,Tasmania,Tasmania - North East ,TAS298,"Elephant Rock, 5m",1912,-41.25,148.34,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,ATRC,POINT (148.34 -41.25)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5435,Australia,Tasmania,Tasmania - North East ,TAS296,Grants Point South,1916,-41.26,148.34,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,ATRC,POINT (148.34 -41.26)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5434,Australia,Christmas Island,Christmas Island,CI3,Smith Point,,-10.43,105.67,Central Indo-Pacific,Java Transitional,Cocos-Keeling/Christmas Island,Tropical,RLS,POINT (105.67 -10.43)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5433,Australia,Christmas Island,Christmas Island,CI7,Million Dollar Bommie,,-10.46,105.64,Central Indo-Pacific,Java Transitional,Cocos-Keeling/Christmas Island,Tropical,RLS,POINT (105.64 -10.46)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5432,Australia,Christmas Island,Christmas Island,CI13,Middle Beach West,"KT22,NT7",-10.46,105.63,Central Indo-Pacific,Java Transitional,Cocos-Keeling/Christmas Island,Tropical,RLS,POINT (105.63 -10.46)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5431,Australia,Christmas Island,Christmas Island,CI6,West White Beach,"KT23,NT6",-10.46,105.58,Central Indo-Pacific,Java Transitional,Cocos-Keeling/Christmas Island,Tropical,RLS,POINT (105.58 -10.46)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5430,Australia,Christmas Island,Christmas Island,CI8,Murrial Beach,,-10.47,105.56,Central Indo-Pacific,Java Transitional,Cocos-Keeling/Christmas Island,Tropical,RLS,POINT (105.56 -10.47)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-542f,Australia,New South Wales,Cod Grounds,CG5,Deep Wall (665),5CG_353,-31.69,152.9,Temperate Australasia,East Central Australian Shelf,Manning-Hawkesbury,Temperate,RLS,POINT (152.9 -31.69)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-542e,Australia,New South Wales,Cod Grounds,CG4,Z - 3 (666),4CG_352,-31.71,152.9,Temperate Australasia,East Central Australian Shelf,Manning-Hawkesbury,Temperate,RLS,POINT (152.9 -31.71)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-542d,Australia,New South Wales,Cod Grounds,CG6,Z - 1 - 28 (M2-28),6CG_354,-31.72,152.88,Temperate Australasia,East Central Australian Shelf,Manning-Hawkesbury,Temperate,RLS,POINT (152.88 -31.72)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-542c,Australia,New South Wales,Cod Grounds,CG7,Leahs Lumps (L-BUMP),7CG_355,-31.73,152.87,Temperate Australasia,East Central Australian Shelf,Manning-Hawkesbury,Temperate,RLS,POINT (152.87 -31.73)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-542b,Australia,New South Wales,Cod Grounds,CG10,Steves Bommie (668),10CG_357,-31.68,152.91,Temperate Australasia,East Central Australian Shelf,Manning-Hawkesbury,Temperate,RLS,POINT (152.91 -31.68)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-542a,Australia,New South Wales,NSW - Mid North,NSW40,Snapper Rocks,BH1,-32.07,152.56,Temperate Australasia,East Central Australian Shelf,Manning-Hawkesbury,Temperate,RLS,POINT (152.56 -32.07)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5429,Australia,Tasmania,Flinders Island,TAS73,Wybalenna Is NW point,FI9,-40.02,147.84,Temperate Australasia,Southeast Australian Shelf,Cape Howe,Temperate,RLS,POINT (147.84 -40.02)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5428,Australia,New South Wales,Cod Grounds,CG2,Cod Gardens (CODGAR),2CG_350,-31.68,152.91,Temperate Australasia,East Central Australian Shelf,Manning-Hawkesbury,Temperate,RLS,POINT (152.91 -31.68)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5427,Australia,New South Wales,Cod Grounds,CG1,Nth of Pinnacles (662)," 8CG_349,1CG_349",-31.68,152.91,Temperate Australasia,East Central Australian Shelf,Manning-Hawkesbury,Temperate,RLS,POINT (152.91 -31.68)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5426,Australia,New South Wales,Cod Grounds,CG8,Cod Grounds Pinnacles,,-31.68,152.91,Temperate Australasia,East Central Australian Shelf,Manning-Hawkesbury,Temperate,RLS,POINT (152.91 -31.68)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5425,Australia,New South Wales,Cod Grounds,CG9,Geek Flats (667),9CG_356,-31.68,152.91,Temperate Australasia,East Central Australian Shelf,Manning-Hawkesbury,Temperate,RLS,POINT (152.91 -31.68)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5424,Australia,New South Wales,Cod Grounds,CG11,SE lumps (66A),11CG_358,-31.68,152.91,Temperate Australasia,East Central Australian Shelf,Manning-Hawkesbury,Temperate,RLS,POINT (152.91 -31.68)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5423,Australia,New South Wales,Cod Grounds,CG3,SW flats (66B),3CG_351,-31.68,152.91,Temperate Australasia,East Central Australian Shelf,Manning-Hawkesbury,Temperate,RLS,POINT (152.91 -31.68)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5422,Australia,New South Wales,NSW - North,NSW42,The Maze,M1,-31.59,152.87,Temperate Australasia,East Central Australian Shelf,Manning-Hawkesbury,Temperate,RLS,POINT (152.87 -31.59)
