db,country,location,site,latitude,longitude
darling_etal_2019,Australia,NA,NthLagoonsite2_20m,-12.1221,96.8459
darling_etal_2019,Australia,NA,NthLagoonsite2_5m,-12.1221,96.8459
darling_etal_2019,Australia,NA,NthLagoonsite2_7m,-12.1221,96.8459
darling_etal_2019,Australia,NA,OE2,-18.6388,146.5023
darling_etal_2019,Australia,NA,OE3,-18.6256,146.503
darling_etal_2019,Australia,NA,OE4,-18.6028,146.5016
darling_etal_2019,Australia,NA,OE5,-18.5917,146.5003
darling_etal_2019,Australia,NA,OE6,-18.5841,146.4915
darling_etal_2019,Australia,NA,OnyxReef_10,-16.43,146.08
darling_etal_2019,Australia,NA,OnyxReef_20,-16.43,146.08
darling_etal_2019,Australia,NA,OnyxReef_30,-16.43,146.08
darling_etal_2019,Australia,NA,OropesaShoal_10,-16.55683,145.9992
darling_etal_2019,Australia,NA,OropesaShoal_20,-16.55683,145.9992
darling_etal_2019,Australia,NA,OropesaShoal_30,-16.55683,145.9992
darling_etal_2019,Australia,NA,OS1,-18.6026,146.4853
darling_etal_2019,Australia,NA,OS2,-18.5906,146.4835
darling_etal_2019,Australia,NA,OS3,-18.5754,146.4751
darling_etal_2019,Australia,NA,OS4,-18.5725,146.4765
darling_etal_2019,Australia,NA,OS5,-18.5682,146.4754
darling_etal_2019,Australia,NA,OS6,-18.5592,146.4913
darling_etal_2019,Australia,NA,Osprey,-22.24567333,113.8297767
darling_etal_2019,Australia,NA,OuterShoal_10,-16.99,146.52
darling_etal_2019,Australia,NA,OuterShoal_20,-16.99,146.52
darling_etal_2019,Australia,NA,OuterShoal_30,-16.99,146.52
darling_etal_2019,Australia,NA,Oyster Stacks 1,-22.13247463,113.8764396
darling_etal_2019,Australia,NA,Pakhoi_20,-19.45,147.88
darling_etal_2019,Australia,NA,Pakhoi_30,-19.45,147.88
darling_etal_2019,Australia,NA,PE1,-18.5925,146.4897
darling_etal_2019,Australia,NA,PE2,-18.5547,146.5009
darling_etal_2019,Australia,NA,PE3,-18.5547,146.5022
darling_etal_2019,Australia,NA,PE4,-18.5505,146.5021
darling_etal_2019,Australia,NA,PE5,-18.5401,146.5011
darling_etal_2019,Australia,NA,PE6,-18.5381,146.4924
darling_etal_2019,Australia,NA,Pelican,-23.33300333,113.7792167
darling_etal_2019,Australia,NA,Pot Holes_2m,-31.560457,159.071976
darling_etal_2019,Australia,NA,Pot Holes_3m,-31.560457,159.071976
darling_etal_2019,Australia,NA,Potholes_8m,-31.560457,159.071976
darling_etal_2019,Australia,NA,Prison_20m,-12.10243887,96.89124216
darling_etal_2019,Australia,NA,Prison_5m,-12.10243887,96.89124216
darling_etal_2019,Australia,NA,PS1,-18.5573,146.4867
darling_etal_2019,Australia,NA,PS2,-18.5528,146.4857
darling_etal_2019,Australia,NA,PS5,-18.5379,146.4859
darling_etal_2019,Australia,NA,PS6,-18.5366,146.487
darling_etal_2019,Australia,NA,RibExposedCrest1,-18.49158333,146.8794444
darling_etal_2019,Australia,NA,RibExposedCrest2,-18.49025,146.8816111
darling_etal_2019,Australia,NA,RibExposedCrest3,-18.48833333,146.8825278
darling_etal_2019,Australia,NA,RibExposedFlat1,-18.49158333,146.8794444
darling_etal_2019,Australia,NA,RibExposedFlat2,-18.49025,146.8816111
darling_etal_2019,Australia,NA,RibExposedFlat3,-18.48833333,146.8825278
darling_etal_2019,Australia,NA,RibExposedSlope1,-18.49158333,146.8794444
darling_etal_2019,Australia,NA,RibExposedSlope2,-18.49025,146.8816111
darling_etal_2019,Australia,NA,RibExposedSlope3,-18.48833333,146.8825278
darling_etal_2019,Australia,NA,RibShelteredCrest1,-18.47230556,146.8766944
darling_etal_2019,Australia,NA,RibShelteredCrest2,-18.47391667,146.8792222
darling_etal_2019,Australia,NA,RibShelteredCrest3,-18.47469444,146.8800833
darling_etal_2019,Australia,NA,RibShelteredFlat1,-18.47230556,146.8766944
darling_etal_2019,Australia,NA,RibShelteredFlat2,-18.47391667,146.8792222
darling_etal_2019,Australia,NA,RibShelteredFlat3,-18.47469444,146.8800833
darling_etal_2019,Australia,NA,RibShelteredSlope1,-18.47230556,146.8766944
darling_etal_2019,Australia,NA,RibShelteredSlope2,-18.47391667,146.8792222
darling_etal_2019,Australia,NA,RibShelteredSlope3,-18.47469444,146.8800833
darling_etal_2019,Australia,NA,Rowley Shoals 2-1,-17.28478,119.37694
darling_etal_2019,Australia,NA,Rowley Shoals 2-3,-17.29316,119.3781
darling_etal_2019,Australia,NA,Rowley Shoals 3-1,-17.54854,118.9737
darling_etal_2019,Australia,NA,Rowley Shoals 3-3,-17.55866,118.9724
darling_etal_2019,Australia,NA,Sandy Point,-25.72515637,113.0907462
darling_etal_2019,Australia,NA,Saxon Reef,-16.4638,145.9826
darling_etal_2019,Australia,NA,SERINGAPAT SS3 1 WA,-13.64116667,122.02875
darling_etal_2019,Australia,NA,SERINGAPAT SS3 2 WA,-13.64116667,122.02875
darling_etal_2019,Australia,NA,SERINGAPAT SS3 3 WA,-13.64116667,122.02875
darling_etal_2019,Australia,NA,Shelter Bay,-26.15304258,113.1749411
darling_etal_2019,Australia,NA,South East Dorre,-25.26740952,113.0813169
darling_etal_2019,Australia,NA,SOUTH SCOT SL1 1 WA,-14.07493333,121.94915
darling_etal_2019,Australia,NA,SOUTH SCOT SL1 2 WA,-14.07493333,121.94915
darling_etal_2019,Australia,NA,SOUTH SCOT SL1 3 WA,-14.07493333,121.94915
darling_etal_2019,Australia,NA,SOUTH SCOT SL2 2 WA,-14.18998333,121.8033
darling_etal_2019,Australia,NA,SOUTH SCOT SL2 3 WA,-14.18998333,121.8033
darling_etal_2019,Australia,NA,SOUTH SCOT SL3 2 WA,-14.06566667,121.7739833
darling_etal_2019,Australia,NA,SOUTH SCOT SL3 3 WA,-14.06566667,121.7739833
darling_etal_2019,Australia,NA,SOUTH SCOT SS1 1 WA,-14.0856,121.9794
darling_etal_2019,Australia,NA,SOUTH SCOT SS1 2 WA,-14.0856,121.9794
darling_etal_2019,Australia,NA,SOUTH SCOT SS1 3 WA,-14.0856,121.9794
darling_etal_2019,Australia,NA,SOUTH SCOTT SL2 1 WA,-14.18998333,121.8033
darling_etal_2019,Australia,NA,SOUTH SCOTT SL3 1 WAS,-14.06566667,121.7739833
darling_etal_2019,Australia,NA,South Solitary Island,-30.20478,153.26515
darling_etal_2019,Australia,NA,South West Solitary Island,-30.159215,153.22809
darling_etal_2019,Australia,NA,southhorsborough_20m,-12.08226976,96.83171924
darling_etal_2019,Australia,NA,southhorsborough_5m,-12.08226976,96.83171924
darling_etal_2019,Australia,NA,Southlagoonsite1_5m,-12.16738333,96.87423333
darling_etal_2019,Australia,NA,Stevens Hole_2m,-31.536788,159.055444
darling_etal_2019,Australia,NA,Stevens Hole_3m,-31.536788,159.055444
darling_etal_2019,Australia,NA,Stevens Hole_8m,-31.536788,159.055444
darling_etal_2019,Australia,NA,StevensShoal_10,-17.12,146.42
darling_etal_2019,Australia,NA,StevensShoal_20,-17.12,146.42
darling_etal_2019,Australia,NA,StevensShoal_30,-17.12,146.42
darling_etal_2019,Australia,NA,Tantabiddi,-21.90898,113.96357
darling_etal_2019,Australia,NA,Thomas Point_20m,-10.50113333,105.5386167
darling_etal_2019,Australia,NA,Thomas Point_5m,-10.50113333,105.5386167
darling_etal_2019,Australia,NA,Three Mile,-23.871975,113.49665
darling_etal_2019,Australia,NA,Thunder Cliff_20m,-10.46633333,105.6067333
darling_etal_2019,Australia,NA,Thunder Cliff_5m,-10.46633333,105.6067333
darling_etal_2019,Australia,NA,Tink_20,-19.36033,147.8827
darling_etal_2019,Australia,NA,Tink_30,-19.36033,147.8827
darling_etal_2019,Australia,NA,Trannies_20m,-12.14071512,96.81342868
darling_etal_2019,Australia,NA,Trannies_5m,-12.14071512,96.81342868
darling_etal_2019,Australia,NA,TrunkExposedCrest1,-18.40477778,146.83125
darling_etal_2019,Australia,NA,TrunkExposedCrest2,-18.40094444,146.8373056
darling_etal_2019,Australia,NA,TrunkExposedCrest3,-18.39569444,146.8415278
darling_etal_2019,Australia,NA,TrunkExposedFlat1,-18.40477778,146.83125
darling_etal_2019,Australia,NA,TrunkExposedFlat2,-18.40094444,146.8373056
darling_etal_2019,Australia,NA,TrunkExposedFlat3,-18.39569444,146.8415278
darling_etal_2019,Australia,NA,TrunkExposedSlope1,-18.40477778,146.83125
darling_etal_2019,Australia,NA,TrunkExposedSlope2,-18.40094444,146.8373056
darling_etal_2019,Australia,NA,TrunkExposedSlope3,-18.39569444,146.8415278
darling_etal_2019,Australia,NA,TrunkShelteredCrest1,-18.35247222,146.7657222
darling_etal_2019,Australia,NA,TrunkShelteredCrest2,-18.3765,146.7754167
darling_etal_2019,Australia,NA,TrunkShelteredCrest3,-18.38061111,146.7768889
darling_etal_2019,Australia,NA,TrunkShelteredFlat1,-18.35247222,146.7657222
darling_etal_2019,Australia,NA,TrunkShelteredFlat2,-18.3765,146.7754167
darling_etal_2019,Australia,NA,TrunkShelteredFlat3,-18.38061111,146.7768889
darling_etal_2019,Australia,NA,TrunkShelteredSlope1,-18.35247222,146.7657222
darling_etal_2019,Australia,NA,TrunkShelteredSlope2,-18.3765,146.7754167
darling_etal_2019,Australia,NA,TrunkShelteredSlope3,-18.38061111,146.7768889
darling_etal_2019,Australia,NA,Turksreef_20m,-12.10854213,96.83065333
darling_etal_2019,Australia,NA,Turksreef_5m,-12.10854213,96.83065333
darling_etal_2019,Australia,NA,Turquoise,-22.108756670000002,113.87885
darling_etal_2019,Australia,NA,Turquoise Bay 1,-22.09825761,113.8852329
darling_etal_2019,Australia,NA,Turtles,-23.96567333,113.46925
uq_photoquadrat,Australia,NA,uq_10001,-16.1890227,145.8981037
uq_photoquadrat,Australia,NA,uq_10002,-16.1893027,145.8982542
uq_photoquadrat,Australia,NA,uq_10003,-16.1757678,145.8916764
uq_photoquadrat,Australia,NA,uq_10004,-16.5366452,147.8067956
uq_photoquadrat,Australia,NA,uq_10005,-16.5292156,147.8025816
uq_photoquadrat,Australia,NA,uq_10006,-16.5133381,147.8482093
uq_photoquadrat,Australia,NA,uq_10007,-16.384659,147.851498
uq_photoquadrat,Australia,NA,uq_10008,-16.444951,147.898807
uq_photoquadrat,Australia,NA,uq_10009,-16.4066381,148.0243197
uq_photoquadrat,Australia,NA,uq_10010,-16.4073942,148.0306497
uq_photoquadrat,Australia,NA,uq_10011,-17.7126931,148.3990133
uq_photoquadrat,Australia,NA,uq_10012,-17.7142167,148.3583225
uq_photoquadrat,Australia,NA,uq_10013,-17.698393,148.513366
uq_photoquadrat,Australia,NA,uq_10014,-17.7313733,148.4601136
uq_photoquadrat,Australia,NA,uq_10016,-17.6807966,148.5864399
uq_photoquadrat,Australia,NA,uq_10017,-17.7859986,148.4115241
uq_photoquadrat,Australia,NA,uq_10019,-17.877229,148.472445
uq_photoquadrat,Australia,NA,uq_10020,-17.829631,148.52175
uq_photoquadrat,Australia,NA,uq_10022,-18.2574249,147.3991127
uq_photoquadrat,Australia,NA,uq_10023,-18.2756333,147.3920883
uq_photoquadrat,Australia,NA,uq_10024,-18.2538858,147.3901059
uq_photoquadrat,Australia,NA,uq_10025,-17.705991,148.505021
uq_photoquadrat,Australia,NA,uq_10026,-16.5252328,147.9707943
uq_photoquadrat,Australia,NA,uq_11001,-18.8063534,147.669078
uq_photoquadrat,Australia,NA,uq_11002,-18.833291,147.651632
uq_photoquadrat,Australia,NA,uq_11003,-18.656207,147.724072
uq_photoquadrat,Australia,NA,uq_11004,-18.665839,147.722256
uq_photoquadrat,Australia,NA,uq_11005,-18.5909213,147.5650321
uq_photoquadrat,Australia,NA,uq_11006,-18.582809,147.579661
uq_photoquadrat,Australia,NA,uq_11007,-18.579311,147.581062
uq_photoquadrat,Australia,NA,uq_12001,-14.922762,145.699678
uq_photoquadrat,Australia,NA,uq_12002,-14.92987,145.704325
uq_photoquadrat,Australia,NA,uq_12003,-15.396686,145.765412
uq_photoquadrat,Australia,NA,uq_12005,-14.5709196,145.6158435
uq_photoquadrat,Australia,NA,uq_12007,-14.491316,145.514705
uq_photoquadrat,Australia,NA,uq_12008,-13.8875292,146.5568643
uq_photoquadrat,Australia,NA,uq_12009,-13.9580445,146.6040111
uq_photoquadrat,Australia,NA,uq_12010,-13.9213329,146.5738987
uq_photoquadrat,Australia,NA,uq_12011,-13.8365523,146.5670617
uq_photoquadrat,Australia,NA,uq_12012,-13.8486917,146.5641097
uq_photoquadrat,Australia,NA,uq_12013,-13.8800735,146.557669
uq_photoquadrat,Australia,NA,uq_12014,-13.8751352,146.5566893
uq_photoquadrat,Australia,NA,uq_12015,-13.8871083,146.5570683
uq_photoquadrat,Australia,NA,uq_12016,-13.9007867,146.561915
uq_photoquadrat,Australia,NA,uq_12018,-13.804986,146.571363
uq_photoquadrat,Australia,NA,uq_12019,-13.82602,146.5638296
uq_photoquadrat,Australia,NA,uq_12021,-13.8391496,146.6154646
uq_photoquadrat,Australia,NA,uq_12022,-13.8011072,146.5530363
uq_photoquadrat,Australia,NA,uq_12023,-13.8191938,146.5965018
uq_photoquadrat,Australia,NA,uq_12024,-13.8097114,146.552734
uq_photoquadrat,Australia,NA,uq_12025,-14.5069183,145.5621575
uq_photoquadrat,Australia,NA,uq_12026,-14.4825544,145.5453212
uq_photoquadrat,Australia,NA,uq_12027,-14.470462,145.5297725
uq_photoquadrat,Australia,NA,uq_12028,-14.5789863,145.6239355
uq_photoquadrat,Australia,NA,uq_12029,-14.6626169,145.6650991
uq_photoquadrat,Australia,NA,uq_12030,-14.936519,145.684173
uq_photoquadrat,Australia,NA,uq_12031,-14.9270439,145.6793203
uq_photoquadrat,Australia,NA,uq_12033,-14.9648078,145.7110244
uq_photoquadrat,Australia,NA,uq_12034,-14.9407901,145.6951475
uq_photoquadrat,Australia,NA,uq_12035,-14.6700229,145.6708161
uq_photoquadrat,Australia,NA,uq_12036,-15.380983,145.792925
uq_photoquadrat,Australia,NA,uq_12037,-15.4029912,145.7659087
uq_photoquadrat,Australia,NA,uq_12038,-15.339382,145.788207
uq_photoquadrat,Australia,NA,uq_13001,-23.430119,151.997509
uq_photoquadrat,Australia,NA,uq_13002,-23.4370565,151.971338
uq_photoquadrat,Australia,NA,uq_13003,-23.301697,151.925064
uq_photoquadrat,Australia,NA,uq_13005,-23.5130293,152.0850872
uq_photoquadrat,Australia,NA,uq_14001,-16.4188347,145.9969811
uq_photoquadrat,Australia,NA,uq_14002,-16.4307247,146.0043983
uq_photoquadrat,Australia,NA,uq_14004,-16.2446694,145.8671278
uq_photoquadrat,Australia,NA,uq_14005,-16.2457631,145.8755489
uq_photoquadrat,Australia,NA,uq_14006,-16.2375994,145.9000364
uq_photoquadrat,Australia,NA,uq_14007,-16.2024464,145.9011408
uq_photoquadrat,Australia,NA,uq_14008,-16.0716031,145.8445392
uq_photoquadrat,Australia,NA,uq_14009,-16.1302583,145.8065817
uq_photoquadrat,Australia,NA,uq_14010,-16.1172483,145.8610025
uq_photoquadrat,Australia,NA,uq_14011,-16.0714164,145.8446197
uq_photoquadrat,Australia,NA,uq_14012,-16.032395,145.85838
uq_photoquadrat,Australia,NA,uq_14013,-16.0433,145.835685
uq_photoquadrat,Australia,NA,uq_14014,-16.04078,145.8407747
uq_photoquadrat,Australia,NA,uq_14015,-16.0297,145.855771
uq_photoquadrat,Australia,NA,uq_14016,-15.9545978,145.8347283
uq_photoquadrat,Australia,NA,uq_14017,-15.9271536,145.8299864
uq_photoquadrat,Australia,NA,uq_14018,-15.9663372,145.82724
uq_photoquadrat,Australia,NA,uq_14019,-16.4327703,145.9868567
uq_photoquadrat,Australia,NA,uq_15001,-11.8433191,144.0292708
uq_photoquadrat,Australia,NA,uq_15002,-11.771305,143.9769169
uq_photoquadrat,Australia,NA,uq_15003,-11.7470787,144.107655
uq_photoquadrat,Australia,NA,uq_15004,-11.6571292,144.0075475
uq_photoquadrat,Australia,NA,uq_15005,-11.7470304,143.9759491
uq_photoquadrat,Australia,NA,uq_15006,-11.5120794,144.0958989
uq_photoquadrat,Australia,NA,uq_15007,-11.5013348,144.0328499
uq_photoquadrat,Australia,NA,uq_15008,-11.4320308,144.0496648
uq_photoquadrat,Australia,NA,uq_15009,-12.0076958,143.9327008
uq_photoquadrat,Australia,NA,uq_15010,-12.1001517,143.9710731
uq_photoquadrat,Australia,NA,uq_15011,-12.0448,143.8751708
uq_photoquadrat,Australia,NA,uq_15012,-12.2427187,143.9278597
uq_photoquadrat,Australia,NA,uq_15013,-12.211001,143.9491045
uq_photoquadrat,Australia,NA,uq_15014,-13.0720594,143.9429402
uq_photoquadrat,Australia,NA,uq_15015,-13.1205017,143.9784819
uq_photoquadrat,Australia,NA,uq_15016,-13.0956531,143.9781808
uq_photoquadrat,Australia,NA,uq_15017,-13.0508106,143.9572253
uq_photoquadrat,Australia,NA,uq_15018,-13.2750583,143.9430533
uq_photoquadrat,Australia,NA,uq_15019,-13.2577761,143.9592792
uq_photoquadrat,Australia,NA,uq_15020,-13.2980317,143.9783803
uq_photoquadrat,Australia,NA,uq_15021,-13.2766181,143.9549886
uq_photoquadrat,Australia,NA,uq_15022,-13.4617112,144.0724978
uq_photoquadrat,Australia,NA,uq_15023,-13.5051661,144.0872656
uq_photoquadrat,Australia,NA,uq_15024,-13.4573483,144.0587925
uq_photoquadrat,Australia,NA,uq_15025,-13.9344058,144.4053519
uq_photoquadrat,Australia,NA,uq_15026,-13.9586036,144.4261075
uq_photoquadrat,Australia,NA,uq_15027,-13.9357217,144.3884467
uq_photoquadrat,Australia,NA,uq_15028,-13.9700056,144.5266731
uq_photoquadrat,Australia,NA,uq_15029,-13.9802814,144.5422725
uq_photoquadrat,Australia,NA,uq_15030,-13.9701522,144.5024633
uq_photoquadrat,Australia,NA,uq_15031,-13.9306739,144.6603426
uq_photoquadrat,Australia,NA,uq_15032,-13.9201998,144.6292019
uq_photoquadrat,Australia,NA,uq_15033,-13.9164182,144.603429
uq_photoquadrat,Australia,NA,uq_27002,-14.663358,145.664066
uq_photoquadrat,Australia,NA,uq_27003,-14.663525,145.663656
uq_photoquadrat,Australia,NA,uq_27004,-14.6632276,145.6638869
uq_photoquadrat,Australia,NA,uq_27005,-14.917568,145.694079
uq_photoquadrat,Australia,NA,uq_27006,-13.869485,146.556684
uq_photoquadrat,Australia,NA,uq_27007,-13.878068,146.557314
uq_photoquadrat,Australia,NA,uq_27008,-13.89464,146.555063
uq_photoquadrat,Australia,NA,uq_27009,-13.802777,146.561615
uq_photoquadrat,Australia,NA,uq_27010,-13.800852,146.550454
uq_photoquadrat,Australia,NA,uq_27011,-13.914606,146.568546
uq_photoquadrat,Australia,NA,uq_27012,-13.810482,146.553446
uq_photoquadrat,Australia,NA,uq_27013,-13.821224,146.561823
uq_photoquadrat,Australia,NA,uq_27014,-13.848478,146.56442
uq_photoquadrat,Australia,NA,uq_27017,-15.513427,145.779447
uq_photoquadrat,Australia,NA,uq_35001,-16.1889866,145.8981692
uq_photoquadrat,Australia,NA,uq_35002,-16.1963313,145.8941297
uq_photoquadrat,Australia,NA,uq_35003,-16.0790801,145.8565958
uq_photoquadrat,Australia,NA,uq_35004,-16.1348301,145.8105879
uq_photoquadrat,Australia,NA,uq_35005,-16.0414191,145.8402389
uq_photoquadrat,Australia,NA,uq_35006,-16.0303491,145.8558136
uq_photoquadrat,Australia,NA,uq_35007,-15.930611,145.8207505
uq_photoquadrat,Australia,NA,uq_35008,-15.381749,145.7925709
uq_photoquadrat,Australia,NA,uq_35009,-15.343369,145.788685
uq_photoquadrat,Australia,NA,uq_35010,-13.9202807,144.6287308
uq_photoquadrat,Australia,NA,uq_35011,-13.9177286,144.6033323
uq_photoquadrat,Australia,NA,uq_35012,-13.9432391,144.4169445
uq_photoquadrat,Australia,NA,uq_35013,-13.1197011,143.9793332
uq_photoquadrat,Australia,NA,uq_35014,-13.0959741,143.9786086
uq_photoquadrat,Australia,NA,uq_35015,-13.0504084,143.9578083
uq_photoquadrat,Australia,NA,uq_35016,-11.7480164,144.0983052
uq_photoquadrat,Australia,NA,uq_35017,-11.8368972,144.0228403
uq_photoquadrat,Australia,NA,uq_35018,-11.6582525,144.007956
uq_photoquadrat,Australia,NA,uq_35019,-11.4962429,144.0935365
uq_photoquadrat,Australia,NA,uq_35020,-11.4200093,144.0359622
uq_photoquadrat,Australia,NA,uq_35021,-11.5092037,144.0454274
uq_photoquadrat,Australia,NA,uq_35022,-14.4838893,145.546616
uq_photoquadrat,Australia,NA,uq_35023,-14.5069466,145.5621261
uq_photoquadrat,Australia,NA,uq_35024,-14.4698258,145.5304603
uq_photoquadrat,Australia,NA,uq_35025,-14.9565912,145.7037279
uq_photoquadrat,Australia,NA,uq_35026,-14.920763000000001,145.7009651
uq_photoquadrat,Australia,NA,uq_35027,-14.9280838,145.6867498
uq_photoquadrat,Australia,NA,uq_35028,-14.9412346,145.6946503
uq_photoquadrat,Australia,NA,uq_35029,-14.582256,145.611182
uq_photoquadrat,Australia,NA,uq_35030,-14.589678,145.632835
uq_photoquadrat,Australia,NA,uq_35031,-14.662957,145.664781
uq_photoquadrat,Australia,NA,uq_35032,-14.626807,145.630238
uq_photoquadrat,Australia,NA,uq_40001,-23.446935,151.911583
uq_photoquadrat,Australia,NA,uq_40002,-23.4467981,151.9114019
uq_photoquadrat,Australia,NA,uq_41001,-23.440315,151.902568
uq_photoquadrat,Australia,NA,uq_41002,-23.473211,151.972529
uq_photoquadrat,Australia,NA,uq_41003,-23.433234,151.929272
uq_photoquadrat,Australia,NA,uq_41004,-23.488319,152.059044
uq_photoquadrat,Australia,NA,uq_41005,-23.490768,152.095743
uq_photoquadrat,Australia,NA,uq_41006,-23.512998,152.084493
uq_photoquadrat,Australia,NA,uq_41007,-23.433823,151.989581
uq_photoquadrat,Australia,NA,uq_41008,-23.432912,151.962163
uq_photoquadrat,Australia,NA,uq_41009,-23.447349,151.912036
uq_photoquadrat,Australia,NA,uq_41010,-23.302834,151.925331
uq_photoquadrat,Australia,NA,uq_41011,-23.338025,151.967319
uq_photoquadrat,Australia,NA,uq_45002,-16.438404,146.000317
uq_photoquadrat,Australia,NA,uq_45003,-16.42447,146.006006
uq_photoquadrat,Australia,NA,uq_45004,-16.241454,145.868199
uq_photoquadrat,Australia,NA,uq_45005,-16.238113,145.901255
uq_photoquadrat,Australia,NA,uq_45006,-16.208799,145.90805
uq_photoquadrat,Australia,NA,uq_45007,-16.19478,145.895125
uq_photoquadrat,Australia,NA,uq_45008,-16.188438,145.898214
uq_photoquadrat,Australia,NA,uq_45009,-16.175544,145.891036
uq_photoquadrat,Australia,NA,uq_45010,-16.128917,145.807064
uq_photoquadrat,Australia,NA,uq_45011,-16.118517,145.860743
uq_photoquadrat,Australia,NA,uq_45012,-16.080696,145.858248
uq_photoquadrat,Australia,NA,uq_45013,-16.038539,145.831731
uq_photoquadrat,Australia,NA,uq_45014,-16.042226,145.839798
uq_photoquadrat,Australia,NA,uq_45015,-16.028884,145.862116
